grid_id,external_id_type,external_id
grid.416154.3,ISNI,0000 0000 8417 1093
grid.416160.4,ISNI,0000 0000 9745 8341
grid.416165.1,ISNI,0000 0004 0636 6054
grid.416166.2,ISNI,0000 0004 0473 9881
grid.416169.d,ISNI,0000 0004 0381 3461
grid.416171.4,ISNI,0000 0001 2193 867X
grid.416173.6,ISNI,0000 0000 8810 5149
grid.416176.3,ISNI,0000 0000 9957 1751
grid.416177.2,ISNI,0000 0004 0417 7890
grid.416187.d,ISNI,0000 0004 0400 8130
grid.416188.2,ISNI,0000 0004 0400 1238
grid.416189.3,ISNI,0000 0004 0425 5852
grid.416193.8,ISNI,0000 0004 0459 714X
grid.416195.e,ISNI,0000 0004 0453 3875
grid.416201.0,ISNI,0000 0004 0417 1173
grid.416203.2,ISNI,0000 0004 0377 8969
grid.416204.5,ISNI,0000 0004 0391 9602
grid.416205.4,ISNI,0000 0004 1764 833X
grid.416213.3,ISNI,0000 0004 0460 0556
grid.416214.4,ISNI,0000 0004 0446 6131
grid.416219.9,ISNI,	 0000 0004 0568 6419
grid.416220.3,ISNI,0000 0000 9882 0349
grid.416221.2,ISNI,0000 0000 8625 3965
grid.416224.7,ISNI,0000 0004 0417 0648
grid.416225.6,ISNI,0000 0000 8610 7239
grid.416226.5,ISNI,0000 0004 0450 5567
grid.416227.4,ISNI,0000 0004 0617 7616
grid.416228.b,ISNI,0000 0004 0451 8771
grid.416229.a,ISNI,0000 0004 0646 3575
grid.416230.2,ISNI,0000 0004 0406 3236
grid.416231.3,ISNI,0000 0004 0637 2235
grid.416232.0,ISNI,0000 0004 0399 1866
grid.416237.5,ISNI,0000 0004 0418 9357
grid.416245.0,ISNI,0000 0004 0428 1604
grid.416250.4,ISNI,0000 0004 0443 0956
grid.416255.1,ISNI,0000 0004 1768 1324
grid.416256.2,ISNI,0000 0001 0669 1613
grid.416257.3,ISNI,0000 0001 0682 4092
grid.416258.c,ISNI,0000 0004 0383 3921
grid.416259.d,ISNI,0000 0004 0386 2271
grid.416261.6,ISNI,0000 0004 0520 538X
grid.416265.2,ISNI,0000 0004 1767 487X
grid.416266.1,ISNI,0000 0000 9009 9462
grid.416267.0,ISNI,0000 0004 1792 1041
grid.416269.e,ISNI,0000 0004 1774 6300
grid.416270.6,ISNI,0000 0000 8813 3684
grid.416274.2,ISNI,0000 0004 0457 7309
grid.416277.1,ISNI,0000 0004 0442 8653
grid.416278.e,ISNI,0000 0000 9418 9094
grid.416279.f,ISNI,0000 0004 0616 2203
grid.416288.1,ISNI,0000 0004 1767 3463
grid.416290.8,ISNI,0000 0004 1759 7093
grid.416302.2,ISNI,0000 0004 0484 3312
grid.416303.3,ISNI,0000 0004 1758 2035
grid.416306.6,ISNI,0000 0001 0679 2430
grid.416308.8,ISNI,0000 0004 1805 3485
grid.416311.0,ISNI,0000 0004 0433 3945
grid.416316.7,ISNI,0000 0004 0642 8817
grid.416322.0,ISNI,0000 0004 0369 727X
grid.416332.1,ISNI,0000 0000 9887 307X
grid.416339.a,ISNI,0000 0004 0436 0556
grid.416340.4,ISNI,0000 0004 0400 7816
grid.416345.1,ISNI,0000 0004 1767 2356
grid.416350.5,ISNI,0000 0004 0448 6212
grid.416356.3,ISNI,0000 0000 8791 8068
grid.416364.2,ISNI,0000 0004 0383 801X
grid.416365.3,ISNI,0000 0001 1942 4266
grid.416369.f,ISNI,0000 0004 0631 4668
grid.416370.7,ISNI,0000 0004 0594 3438
grid.416371.6,ISNI,0000 0001 0558 0946
grid.416374.3,ISNI,0000 0004 0441 2678
grid.416375.2,ISNI,0000 0004 0641 2866
grid.416376.1,ISNI,0000 0004 0569 6596
grid.416377.0,ISNI,0000 0004 1760 672X
grid.416380.8,ISNI,0000 0004 0635 3587
grid.416381.9,ISNI,0000 0001 2287 8867
grid.416382.a,ISNI,0000 0004 1764 9324
grid.416383.b,ISNI,0000 0004 1768 4525
grid.416384.c,ISNI,0000 0004 1774 7290
grid.416386.e,ISNI,0000 0004 0624 1470
grid.416394.d,ISNI,0000 0004 0400 720X
grid.416398.1,ISNI,0000 0004 0417 5393
grid.416403.4,ISNI,0000 0004 0623 9776
grid.416409.e,ISNI,0000 0004 0617 8280
grid.416410.6,ISNI,0000 0004 1797 3730
grid.416415.3,ISNI,0000 0004 1756 4611
grid.416419.f,ISNI,0000 0004 1757 684X
grid.416425.0,ISNI,0000 0004 0399 7969
grid.416426.3,ISNI,0000 0001 0447 4404
grid.416429.c,ISNI,0000 0004 0454 3141
grid.416432.6,ISNI,0000 0004 1770 8558
grid.416441.2,ISNI,0000 0004 0457 8213
grid.416444.7,ISNI,0000 0004 0370 2980
grid.416448.b,ISNI,0000 0000 9674 4717
grid.416450.2,ISNI,0000 0004 0400 7971
grid.416468.9,ISNI,0000 0004 0631 9063
grid.416470.0,ISNI,0000 0004 4656 4290
grid.416471.1,ISNI,0000 0004 0372 096X
grid.416472.2,ISNI,0000 0001 0039 7042
grid.416476.6,ISNI,0000 0004 0451 8501
grid.416477.7,ISNI,0000 0001 2168 3646
grid.416480.f,ISNI,0000 0004 0376 0953
grid.416481.e,ISNI,0000 0004 0448 7450
grid.416487.8,ISNI,0000 0004 0455 4449
grid.416489.6,ISNI,0000 0004 0387 8118
grid.416491.f,FundRef,100006671
grid.416493.d,ISNI,0000 0000 8731 247X
grid.416496.8,ISNI,0000 0004 0440 5144
grid.416498.6,ISNI,0000 0001 0021 3995
grid.416507.1,ISNI,0000 0004 0450 0360
grid.416512.5,ISNI,0000 0004 0402 1394
grid.416521.5,ISNI,0000 0004 0623 9821
grid.416523.7,ISNI,0000 0004 0641 2620
grid.416525.1,ISNI,0000 0000 9336 8146
grid.416530.5,ISNI,0000 0004 0642 1869
grid.416531.4,ISNI,0000 0004 0398 9723
grid.416534.1,ISNI,0000 0004 0482 9406
grid.416537.2,ISNI,0000 0004 0511 9852
grid.416537.2,FundRef,501100005349
grid.416539.c,ISNI,0000 0001 2321 9054
grid.416543.1,ISNI,0000 0004 0422 6138
grid.416552.1,ISNI,0000 0004 0497 3192
grid.416553.0,ISNI,0000 0000 8589 2327
grid.416554.7,ISNI,0000 0001 2227 3745
grid.416557.4,ISNI,0000 0004 0399 6077
grid.416559.a,ISNI,0000 0000 9625 7900
grid.416561.1,ISNI,0000 0004 0443 3516
grid.416562.2,ISNI,0000 0004 0642 1666
grid.416565.5,ISNI,0000 0001 0491 7842
grid.416568.8,ISNI,0000 0004 0398 9627
grid.416570.1,ISNI,0000 0004 0459 1784
grid.416571.0,ISNI,0000 0004 0439 4641
grid.416577.6,ISNI,0000 0004 0435 9301
grid.416579.8,ISNI,0000 0004 0605 611X
grid.416590.f,ISNI,0000 0001 0560 3933
grid.416591.e,ISNI,0000 0004 0595 7741
grid.416614.0,ISNI,0000 0004 0374 0880
grid.416618.c,ISNI,0000 0004 0471 596X
grid.416619.d,ISNI,0000 0004 0636 2627
grid.416626.1,ISNI,0000 0004 0391 2793
grid.416629.e,ISNI,0000 0004 0377 2137
grid.416635.3,ISNI,0000 0004 0454 3977
grid.416637.1,ISNI,0000 0004 0624 9034
grid.416639.f,ISNI,0000 0004 0420 633X
grid.416642.3,ISNI,0000 0004 0417 0779
grid.416646.7,ISNI,0000 0004 0621 3322
grid.416651.1,ISNI,0000 0000 9120 6856
grid.416651.1,FundRef,501100004008
grid.416657.7,ISNI,0000 0004 0630 4574
grid.416661.2,ISNI,0000 0001 0087 4304
grid.416663.0,ISNI,0000 0000 9206 3906
grid.416667.4,ISNI,0000 0004 0608 3935
grid.416672.0,ISNI,0000 0004 0644 9757
grid.416673.1,ISNI,0000 0004 0457 3535
grid.416674.6,ISNI,0000 0004 0375 9389
grid.416676.4,ISNI,0000 0001 2200 1395
grid.416682.f,ISNI,0000 0004 1761 181X
grid.416695.9,ISNI,0000 0000 8855 274X
grid.416697.b,ISNI,0000 0004 0569 8102
grid.416702.6,ISNI,0000 0001 2186 6071
grid.416709.d,ISNI,0000 0004 0378 1308
grid.416711.4,ISNI,0000 0004 0367 457X
grid.416716.3,ISNI,0000 0004 0367 5636
grid.416721.7,ISNI,0000 0001 0742 7355
grid.416723.5,ISNI,0000 0004 0626 5317
grid.416726.0,ISNI,0000 0004 0399 9059
grid.416729.f,ISNI,0000 0004 0624 0320
grid.416730.7,ISNI,0000 0004 1755 0594
grid.416731.6,ISNI,0000 0004 0612 1014
grid.416732.5,ISNI,0000 0001 2348 2960
grid.416737.0,ISNI,0000 0004 1766 871X
grid.416738.f,ISNI,0000 0001 2163 0069
grid.416738.f,FundRef,100000030
grid.416753.2,ISNI,0000 0004 0624 7960
grid.416759.8,ISNI,0000 0004 0460 3124
grid.416762.0,ISNI,0000 0004 1772 7492
grid.416768.a,ISNI,0000 0004 0646 8907
grid.416771.2,ISNI,0000 0004 0420 182X
grid.416775.6,ISNI,0000 0000 9953 7617
grid.416778.b,ISNI,0000 0004 0517 0244
grid.416778.b,FundRef,100005222
grid.416780.c,ISNI,0000 0004 0420 0376
grid.416781.d,ISNI,0000 0001 2186 5810
grid.416781.d,FundRef,100000130
grid.416786.a,ISNI,0000 0004 0587 0574
grid.416789.5,ISNI,0000 0001 1958 5959
grid.416790.d,ISNI,0000 0004 0625 8248
grid.416800.b,ISNI,0000 0004 0419 3890
grid.416802.9,ISNI,0000 0004 0419 2038
grid.416805.e,ISNI,0000 0004 0420 1352
grid.416809.2,ISNI,0000 0004 0423 0663
grid.416809.2,FundRef,100000125
grid.416811.b,ISNI,0000 0004 0631 6436
grid.416812.8,ISNI,0000 0004 0420 7084
grid.416816.c,ISNI,0000 0004 0419 1852
grid.416817.d,ISNI,0000 0001 0240 3901
grid.416818.2,ISNI,0000 0004 0419 1967
grid.416819.3,ISNI,0000 0004 0420 617X
grid.416832.a,FundRef,100004352
grid.416835.d,ISNI,0000 0001 2222 0432
grid.416836.e,ISNI,0000 0004 0484 8826
grid.416838.0,ISNI,0000 0004 0646 9184
grid.416843.c,ISNI,0000 0004 0382 382X
grid.416844.b,ISNI,0000 0004 0504 5582
grid.416845.a,ISNI,0000 0004 0639 1188
grid.416847.8,ISNI,0000 0004 0626 7267
grid.416850.e,ISNI,0000 0001 0698 4037
grid.416854.a,ISNI,0000 0004 0624 9667
grid.416856.8,ISNI,0000 0004 0477 5022
grid.416861.c,ISNI,0000 0001 1516 2246
grid.416868.5,ISNI,0000 0004 0464 0574
grid.416868.5,FundRef,100000025
grid.416870.c,ISNI,0000 0001 2177 357X
grid.416870.c,FundRef,100000065
grid.416872.e,ISNI,0000 0004 1787 2147
grid.416876.a,ISNI,0000 0004 0630 3985
grid.416879.5,ISNI,0000 0001 2219 0587
grid.416882.1,ISNI,0000 0004 0530 9488
grid.416885.6,ISNI,0000 0004 0417 5983
grid.416890.2,ISNI,0000 0004 0643 108X
grid.416892.0,ISNI,0000 0001 0504 7025
grid.416894.6,ISNI,0000 0001 0646 3602
grid.416895.7,FundRef,501100000226
grid.416900.a,ISNI,0000 0001 0666 4455
grid.416902.8,ISNI,0000 0001 0241 3958
grid.416905.f,ISNI,0000 0004 0418 4361
grid.416912.9,ISNI,0000 0004 0447 7316
grid.416913.8,ISNI,0000 0004 0456 3783
grid.416928.0,ISNI,0000 0004 0496 3293
grid.416932.b,ISNI,0000 0004 0448 273X
grid.416934.d,ISNI,0000 0001 0355 7398
grid.416936.f,ISNI,0000 0004 1769 0319
grid.416938.1,ISNI,0000 0004 0641 5119
grid.416940.e,ISNI,0000 0004 1781 4836
grid.416941.f,ISNI,0000 0000 9119 2677
grid.416948.6,ISNI,0000 0004 1764 9308
grid.416950.f,ISNI,0000 0004 0627 3771
grid.416952.d,ISNI,0000 0004 0378 4277
grid.416954.b,ISNI,0000 0004 0617 9435
grid.416955.a,ISNI,0000 0004 0400 4949
grid.416959.6,ISNI,0000 0000 8539 4563
grid.416963.f,ISNI,0000 0004 1793 0765
grid.416967.b,ISNI,0000 0004 0467 4336
grid.416973.e,ISNI,0000 0004 0582 4340
grid.416975.8,ISNI,0000 0001 2200 2638
grid.416975.8,FundRef,100007137
grid.416976.b,ISNI,0000 0004 0624 1163
grid.416979.4,ISNI,0000 0000 8862 6892
grid.416980.2,ISNI,0000 0004 1774 8373
grid.416983.1,ISNI,0000 0004 0472 1876
grid.416985.7,ISNI,0000 0004 0378 3952
grid.416986.4,ISNI,0000 0001 2296 6154
grid.416991.2,ISNI,0000 0000 8680 5133
grid.416992.1,ISNI,0000 0001 2179 3554
grid.416999.a,ISNI,0000 0004 0591 6261
grid.417000.2,ISNI,0000 0004 1764 7409
grid.417001.3,ISNI,0000 0004 0378 5245
grid.417002.0,ISNI,0000 0004 0506 9656
grid.417003.1,ISNI,0000 0004 0623 1176
grid.417004.6,ISNI,0000 0004 0624 0080
grid.417014.7,ISNI,0000 0001 1829 4527
grid.417037.6,ISNI,0000 0004 1771 3082
grid.417040.6,ISNI,0000 0004 0480 4161
grid.417047.1,ISNI,0000 0001 0701 5924
grid.417049.f,ISNI,0000 0004 0417 1800
grid.417052.5,ISNI,0000 0004 0476 8324
grid.417056.1,ISNI,0000 0004 0419 6004
grid.417058.f,ISNI,0000 0004 1774 9165
grid.417059.e,ISNI,0000 0004 0624 5930
grid.417066.2,ISNI,0000 0004 0420 481X
grid.417068.c,ISNI,0000 0004 0624 9907
grid.417069.d,ISNI,0000 0004 0419 608X
grid.417079.c,ISNI,0000 0004 0391 9207
grid.417081.b,ISNI,0000 0004 0399 1321
grid.417082.8,ISNI,0000 0004 0484 6206
grid.417083.9,ISNI,0000 0004 0417 1894
grid.417089.3,ISNI,0000 0004 0378 2239
grid.417090.b,ISNI,0000 0000 9408 8947
grid.417093.8,ISNI,0000 0000 9912 5284
grid.417095.e,ISNI,0000 0004 4687 3624
grid.417097.c,ISNI,0000 0000 8665 0557
grid.417098.3,ISNI,0000 0004 0466 789X
grid.417100.3,ISNI,0000 0004 0620 3132
grid.417113.1,ISNI,0000 0001 2178 4383
grid.417114.6,ISNI,0000 0004 0418 8848
grid.417117.5,ISNI,0000 0004 1772 2755
grid.417118.a,ISNI,0000 0004 0435 1924
grid.417119.b,ISNI,0000 0001 0384 5381
grid.417122.3,ISNI,0000 0004 0398 7998
grid.417123.2,ISNI,0000 0004 0420 6882
grid.417124.5,ISNI,0000 0004 0383 8052
grid.417125.4,ISNI,0000 0000 9558 9225
grid.417133.3,ISNI,0000 0001 2287 8058
grid.417143.4,ISNI,0000 0004 0607 1547
grid.417147.0,ISNI,0000 0004 0402 0252
grid.417149.e,ISNI,0000 0004 0420 4326
grid.417151.7,ISNI,0000 0004 4666 024X
grid.417153.5,ISNI,0000 0001 2288 2831
grid.417155.3,ISNI,0000 0004 0399 2308
grid.417156.0,ISNI,0000 0000 8533 6777
grid.417165.0,ISNI,0000 0004 1759 6939
grid.417169.c,ISNI,0000 0000 9359 6077
grid.417170.4,ISNI,0000 0004 0429 5571
grid.417173.7,ISNI,0000 0004 0399 0716
grid.417180.b,ISNI,0000 0004 0418 8549
grid.417184.f,ISNI,0000 0001 0661 1177
grid.417188.3,ISNI,0000 0001 0012 4167
grid.417191.b,ISNI,0000 0001 0420 3866
grid.417198.2,ISNI,0000 0000 8497 6529
grid.417199.3,ISNI,0000 0004 0474 0188
grid.417199.3,FundRef,501100003498
grid.417201.1,ISNI,0000 0004 0628 2299
grid.417206.6,ISNI,0000 0004 1757 9346
grid.417216.7,ISNI,0000 0000 9237 0383
grid.417219.8,ISNI,0000 0004 0435 0948
grid.417226.4,ISNI,0000 0004 0434 2710
grid.417229.b,ISNI,0000 0000 8945 8472
grid.417231.2,ISNI,0000 0000 9880 7822
grid.417241.5,ISNI,0000 0004 1772 7556
grid.417243.7,ISNI,0000 0004 0384 4428
grid.417249.d,ISNI,0000 0000 9878 7323
grid.417250.5,ISNI,0000 0004 0398 9782
grid.417257.2,ISNI,0000 0004 1756 8663
grid.417258.d,ISNI,0000 0004 0621 6443
grid.417263.5,ISNI,0000 0004 0399 1065
grid.417264.2,ISNI,0000 0001 2194 2791
grid.417266.0,ISNI,0000 0004 0453 8078
grid.417267.1,ISNI,0000 0004 0505 5019
grid.417269.f,ISNI,0000 0004 0401 0281
grid.417271.6,ISNI,0000 0004 0512 5814
grid.417276.1,ISNI,0000 0001 0381 0779
grid.417280.8,ISNI,0000 0004 0381 3533
grid.417281.9,ISNI,0000 0004 0392 0515
grid.417284.c,ISNI,0000 0004 0398 9387
grid.417284.c,FundRef,100004320
grid.417286.e,ISNI,0000 0004 0422 2524
grid.417287.f,ISNI,0000 0004 1760 3158
grid.417290.9,ISNI,0000 0004 0627 3712
grid.417291.8,ISNI,0000 0004 0399 6632
grid.417292.b,ISNI,0000 0004 0627 3659
grid.417301.0,ISNI,0000 0004 0474 295X
grid.417303.2,ISNI,0000 0000 9927 0537
grid.417306.7,ISNI,0000 0004 0447 0384
grid.417307.6,ISNI,0000 0004 0438 1429
grid.417315.5,ISNI,0000 0004 4686 9705
grid.417318.8,FundRef,501100004408
grid.417319.9,ISNI,0000 0004 0434 883X
grid.417322.1,ISNI,0000 0004 0516 3853
grid.417322.1,FundRef,501100004210
grid.417324.7,ISNI,0000 0004 1764 0856
grid.417330.2,ISNI,0000 0004 1767 6138
grid.417336.4,ISNI,0000 0004 1771 3971
grid.417338.a,ISNI,0000 0004 0627 3923
grid.417345.0,ISNI,0000 0001 0158 5520
grid.417348.d,ISNI,0000 0000 9687 8141
grid.417351.5,ISNI,0000 0004 0471 8933
grid.417353.7,ISNI,0000 0004 0399 1233
grid.417370.6,ISNI,0000 0004 0502 0983
grid.417371.7,ISNI,0000 0004 0635 423X
grid.417375.3,ISNI,0000 0000 9080 8425
grid.417376.0,ISNI,0000 0000 9379 2828
grid.417378.e,ISNI,0000 0004 0609 110X
grid.417390.8,ISNI,0000 0001 2175 6024
grid.417390.8,FundRef,100008363
grid.417397.f,ISNI,0000 0004 1808 0985
grid.417401.7,ISNI,0000 0004 1798 6507
grid.417406.0,ISNI,0000 0004 0594 3542
grid.417407.1,FundRef,100007136
grid.417409.f,ISNI,0000 0001 0240 6969
grid.417419.e,ISNI,0000 0004 0543 6698
grid.417423.7,ISNI,0000 0004 0512 8863
grid.417429.d,FundRef,100006479
grid.417429.d,FundRef,100004331
grid.417429.d,FundRef,100005205
grid.417434.1,ISNI,0000 0004 0420 5871
grid.417446.4,ISNI,0000 0004 0618 8147
grid.417467.7,ISNI,0000 0004 0443 9942
grid.417468.8,ISNI,0000 0000 8875 6339
grid.417469.9,ISNI,0000 0004 0646 0972
grid.417485.b,ISNI,0000 0004 0397 8530
grid.417494.b,ISNI,0000 0004 0480 4129
grid.417495.a,ISNI,0000 0004 0619 8708
grid.417499.6,ISNI,0000 0004 0603 9280
grid.417517.1,ISNI,0000 0004 0383 2160
grid.417518.e,ISNI,0000 0004 0430 2305
grid.417520.5,ISNI,0000 0004 1760 5276
grid.417521.4,ISNI,0000 0001 0008 2788
grid.417523.6,ISNI,0000 0004 0455 4537
grid.417533.7,ISNI,0000 0004 0634 6125
grid.417536.2,ISNI,0000 0001 0695 6319
grid.417536.2,FundRef,100004343
grid.417539.d,ISNI,0000 0004 0638 2492
grid.417540.3,ISNI,0000 0000 2220 2544
grid.417540.3,FundRef,100006524
grid.417540.3,FundRef,100004312
grid.417541.2,ISNI,0000 0004 0442 5516
grid.417543.0,ISNI,0000 0004 4671 8595
grid.417544.7,ISNI,0000 0004 0394 5333
grid.417545.6,ISNI,0000 0001 0665 883X
grid.417546.5,ISNI,0000 0004 0510 2882
grid.417548.b,ISNI,0000 0004 0478 6311
grid.417548.b,FundRef,100006102
grid.417548.b,FundRef,100007917
grid.417548.b,FundRef,100005826
grid.417548.b,FundRef,100006960
grid.417548.b,FundRef,100006509
grid.417548.b,FundRef,100007014
grid.417548.b,FundRef,100000199
grid.417548.b,FundRef,100005825
grid.417548.b,FundRef,100006959
grid.417552.0,ISNI,0000 0004 0597 8868
grid.417553.1,ISNI,0000 0001 0637 9574
grid.417553.1,FundRef,100006505
grid.417555.7,ISNI,0000 0000 8814 392X
grid.417555.7,FundRef,100004329
grid.417555.7,FundRef,100004339
grid.417560.1,ISNI,0000 0001 0376 6173
grid.417563.2,ISNI,0000 0001 1086 8231
grid.417570.0,ISNI,0000 0004 0374 1269
grid.417570.0,FundRef,100007013
grid.417570.0,FundRef,100004337
grid.417574.4,ISNI,0000 0004 0366 7505
grid.417574.4,FundRef,100001316
grid.417574.4,FundRef,100000046
grid.417575.5,ISNI,0000 0000 8920 7665
grid.417579.9,ISNI,0000 0004 0627 9655
grid.417581.e,ISNI,0000 0000 8678 4766
grid.417583.c,ISNI,0000 0001 1287 0220
grid.417586.9,ISNI,0000 0004 0421 7725
grid.417587.8,ISNI,0000 0001 2243 3366
grid.417587.8,FundRef,100000038
grid.417589.6,ISNI,0000 0004 0485 8637
grid.417593.d,ISNI,0000 0001 2358 8802
grid.417597.9,ISNI,0000 0000 9534 2791
grid.417599.7,ISNI,0000 0004 0434 6279
grid.417600.4,ISNI,0000 0004 0641 6584
grid.417602.6,ISNI,0000 0004 0585 2042
grid.417610.5,ISNI,0000 0004 0433 274X
grid.417615.0,ISNI,0000 0001 2296 5231
grid.417616.3,ISNI,0000 0004 0593 7863
grid.417617.2,ISNI,0000 0004 0592 275X
grid.417618.d,ISNI,0000 0001 0442 7835
grid.417623.5,ISNI,0000 0004 1758 0566
grid.417624.2,ISNI,0000 0004 0447 2822
grid.417625.3,ISNI,0000 0004 0367 0309
grid.417626.0,ISNI,0000 0001 2187 627X
grid.417628.e,ISNI,0000 0004 0636 1536
grid.417629.f,ISNI,0000 0004 0501 5711
grid.417631.6,ISNI,0000 0001 2299 2571
grid.417634.3,ISNI,0000 0004 0496 8123
grid.417635.2,ISNI,0000 0001 2216 5074
grid.417636.1,ISNI,0000 0004 0636 1405
grid.417636.1,FundRef,501100002826
grid.417638.f,ISNI,0000 0001 2194 5503
grid.417640.0,ISNI,0000 0004 0500 553X
grid.417641.1,ISNI,0000 0004 0504 3165
grid.417642.2,ISNI,0000 0000 9068 0476
grid.417643.3,ISNI,0000 0004 4905 7788
grid.417645.5,ISNI,0000 0004 0444 3191
grid.417648.8,ISNI,0000 0001 0695 7258
grid.417650.1,ISNI,0000 0004 0439 5636
grid.417650.1,FundRef,100005646
grid.417651.0,ISNI,0000 0001 2156 6183
grid.417661.3,ISNI,0000 0001 2190 0479
grid.417666.4,ISNI,0000 0001 2165 6146
grid.417668.a,ISNI,0000 0004 0454 6078
grid.417670.3,ISNI,0000 0001 0357 1050
grid.417672.1,ISNI,0000 0004 0620 4215
grid.417678.b,ISNI,0000 0004 1800 1941
grid.417681.d,ISNI,0000 0000 9053 1550
grid.417683.f,ISNI,0000 0004 0402 1992
grid.417684.8,ISNI,0000 0001 1554 5300
grid.417684.8,FundRef,100007197
grid.417687.b,ISNI,0000 0001 0742 9289
grid.417689.5,FundRef,501100005014
grid.417689.5,FundRef,501100005013
grid.417691.c,ISNI,0000 0004 0408 3720
grid.417693.e,ISNI,0000 0000 8880 0790
grid.417701.4,ISNI,0000 0004 0465 0326
grid.417702.7,ISNI,0000 0004 4678 7136
grid.417704.1,ISNI,0000 0004 0400 5212
grid.417705.0,ISNI,0000 0004 0609 0940
grid.417706.3,ISNI,0000 0004 0601 9650
grid.417713.7,ISNI,0000 0004 1797 416X
grid.417715.1,ISNI,0000 0001 0071 1142
grid.417718.c,ISNI,0000 0001 2164 7602
grid.417719.d,ISNI,0000 0004 1767 5549
grid.417722.5,ISNI,0000 0004 1767 9152
grid.417723.4,ISNI,0000 0001 2294 6081
grid.417724.3,ISNI,0000 0004 0640 9990
grid.417725.2,ISNI,0000 0004 1808 0627
grid.417726.1,ISNI,0000 0004 1802 6911
grid.417727.0,ISNI,0000 0001 0730 5817
grid.417728.f,ISNI,0000 0004 1756 8807
grid.417729.e,ISNI,0000 0004 0398 1561
grid.417730.6,ISNI,0000 0004 0543 4035
grid.417730.6,FundRef,100000181
grid.417730.6,FundRef,100006602
grid.417732.4,ISNI,0000 0001 2234 6887
grid.417735.3,ISNI,0000 0004 0573 5225
grid.417736.0,ISNI,0000 0004 0438 6721
grid.417739.f,ISNI,0000 0004 1936 7339
grid.417739.f,FundRef,100006647
grid.417740.1,ISNI,0000 0004 0370 1830
grid.417744.5,ISNI,0000 0004 0579 6546
grid.417746.7,ISNI,0000 0004 0488 4931
grid.417746.7,FundRef,501100001628
grid.417747.6,ISNI,0000 0004 0460 3896
grid.417748.9,ISNI,0000 0004 1767 1636
grid.417749.8,ISNI,0000 0004 0611 632X
grid.417750.0,ISNI,0000 0004 1802 7156
grid.417751.1,ISNI,0000 0001 0482 0928
grid.417753.3,ISNI,0000 0004 0466 6221
grid.417754.4,ISNI,0000 0001 1292 1454
grid.417757.7,ISNI,0000 0000 9840 6850
grid.417758.8,ISNI,0000 0004 0615 7869
grid.417760.3,ISNI,0000 0001 2159 124X
grid.417762.1,ISNI,0000 0004 0431 4955
grid.417763.0,FundRef,100000008
grid.417764.7,ISNI,0000 0004 0621 7833
grid.417768.b,ISNI,0000 0004 0483 9129
grid.417769.a,ISNI,0000 0001 0708 8904
grid.417771.3,ISNI,0000 0004 4681 910X
grid.417772.0,ISNI,0000 0001 2217 1298
grid.417773.1,ISNI,0000 0004 0501 2983
grid.417775.7,ISNI,0000 0004 1796 4199
grid.417777.5,ISNI,0000 0004 0376 2772
grid.417778.a,ISNI,0000 0001 0692 3437
grid.417779.b,ISNI,0000 0004 0450 4652
grid.417781.c,ISNI,0000 0000 9825 3727
grid.417782.f,ISNI,0000 0000 9505 6752
grid.417783.e,ISNI,0000 0004 0489 9631
grid.417783.e,UCAS,A65
grid.417784.9,HESA,0007
grid.417784.9,UCAS,B38
grid.417784.9,UKPRN,10007811
grid.417785.8,ISNI,0000 0004 0449 3519
grid.417785.8,UCAS,B54
grid.417785.8,UKPRN,10031982
grid.417786.b,ISNI,0000 0004 0422 5274
grid.417786.b,HESA,0010
grid.417786.b,UCAS,C35
grid.417786.b,UKPRN,10007816
grid.417787.a,HESA,0199
grid.417787.a,UKPRN,10001653
grid.417789.4,ISNI,0000 0004 0400 2687
grid.417790.c,HESA,0192
grid.417791.d,FundRef,100007054
grid.417794.8,FundRef,100001256
grid.417794.8,FundRef,100006315
grid.417797.b,ISNI,0000 0004 1784 2466
grid.417799.5,ISNI,0000 0004 1761 8704
grid.417801.b,ISNI,0000 0004 1791 4239
grid.417803.9,ISNI,0000 0001 2299 4921
grid.417805.f,ISNI,0000 0004 0605 4368
grid.417806.c,ISNI,0000 0004 0624 0507
grid.417808.2,ISNI,0000 0001 1393 1398
grid.417808.2,FundRef,501100006421
grid.417812.9,ISNI,0000 0004 0639 1794
grid.417813.8,FundRef,501100001714
grid.417815.e,ISNI,0000 0001 0433 5842
grid.417815.e,FundRef,100004325
grid.417818.3,ISNI,0000 0001 2204 4950
grid.417820.8,ISNI,0000 0004 0508 4637
grid.417820.8,FundRef,501100002976
grid.417823.b,ISNI,0000 0001 0266 7990
grid.417824.c,ISNI,0000 0001 0020 7392
grid.417826.e,ISNI,0000 0000 8837 9967
grid.417829.1,ISNI,0000 0000 9680 0846
grid.417830.9,ISNI,0000 0000 8852 3623
grid.417831.8,ISNI,0000 0004 0640 679X
grid.417832.b,ISNI,0000 0004 0384 8146
grid.417832.b,FundRef,100005614
grid.417832.b,FundRef,100006314
grid.417835.c,ISNI,0000 0004 0616 1403
grid.417836.f,ISNI,0000 0004 0639 125X
grid.417837.e,ISNI,0000 0001 1019 058X
grid.417838.1,ISNI,0000 0000 9019 1744
grid.417839.0,ISNI,0000 0001 0942 6030
grid.417840.e,ISNI,0000 0001 1017 4547
grid.417841.f,ISNI,0000 0001 0662 666X
grid.417843.d,ISNI,0000 0001 1089 0535
