grid_id,relationship_type,related_grid_id
grid.423167.5,Parent,grid.61971.38
grid.423167.5,Parent,grid.17089.37
grid.423167.5,Parent,grid.17091.3e
grid.423167.5,Parent,grid.22072.35
grid.423167.5,Parent,grid.143640.4
grid.423198.5,Affiliated,grid.17063.33
grid.423253.1,Parent,grid.421376.5
grid.423314.3,Parent,grid.1214.6
grid.423363.3,Parent,grid.422349.a
grid.423379.8,Child,grid.454841.8
grid.423379.8,Child,grid.433602.0
grid.423403.2,Parent,grid.450426.1
grid.423424.7,Affiliated,grid.413166.7
grid.423424.7,Affiliated,grid.415498.5
grid.423443.6,Parent,grid.420449.f
grid.423485.c,Parent,grid.4886.2
grid.423487.e,Parent,grid.418751.e
grid.423488.1,Parent,grid.410300.6
grid.423490.8,Parent,grid.4886.2
grid.423525.7,Parent,grid.410344.6
grid.423563.5,Parent,grid.4711.3
grid.423606.5,Parent,grid.436079.f
grid.423607.4,Parent,grid.454784.e
grid.423607.4,Child,grid.13750.30
grid.423616.4,Child,grid.426017.6
grid.423616.4,Child,grid.435870.d
grid.423616.4,Child,grid.426015.4
grid.423616.4,Child,grid.435841.f
grid.423616.4,Child,grid.435866.a
grid.423616.4,Child,grid.426018.9
grid.423616.4,Child,grid.436034.6
grid.423616.4,Child,grid.426016.7
grid.423616.4,Child,grid.435874.9
grid.423616.4,Child,grid.426024.6
grid.423616.4,Child,grid.435876.b
grid.423616.4,Child,grid.435873.e
grid.423638.8,Affiliated,grid.7080.f
grid.423685.e,Child,grid.5169.b
grid.423694.e,Parent,grid.413453.4
grid.423751.6,Parent,grid.419879.a
grid.423770.5,Parent,grid.39364.3b
grid.423782.8,Parent,grid.436094.c
grid.423787.d,Affiliated,grid.432782.8
grid.423791.a,Child,grid.6477.2
grid.423799.2,Parent,grid.418095.1
grid.423811.d,Parent,grid.14587.3f
grid.423816.a,Parent,grid.436368.c
grid.423818.4,Parent,grid.4711.3
grid.423888.d,Child,grid.447783.b
grid.423898.c,Child,grid.459295.6
grid.423899.d,Parent,grid.7872.a
grid.423902.e,Child,grid.429344.c
grid.423902.e,Child,grid.459829.b
grid.423902.e,Child,grid.435243.7
grid.423902.e,Child,grid.435295.c
grid.423902.e,Child,grid.435347.2
grid.423902.e,Child,grid.427526.0
grid.423903.f,Child,grid.444368.9
grid.423903.f,Child,grid.444375.5
grid.423903.f,Child,grid.444456.3
grid.423903.f,Child,grid.444420.2
grid.423903.f,Child,grid.444395.b
grid.423903.f,Child,grid.444404.4
grid.423903.f,Child,grid.444409.9
grid.423903.f,Child,grid.444445.1
grid.423905.9,Parent,grid.9227.e
grid.423921.f,Parent,grid.4886.2
grid.423928.6,Parent,grid.418098.c
grid.423929.7,Parent,grid.413454.3
grid.423930.f,Parent,grid.413454.3
grid.423938.7,Parent,grid.432962.8
grid.423940.8,Parent,grid.413453.4
grid.423952.b,Child,grid.20678.3b
grid.423952.b,Child,grid.9371.c
grid.423969.3,Parent,grid.5018.c
grid.424020.0,Parent,grid.453053.4
grid.424023.3,Parent,grid.9227.e
grid.424048.e,Parent,grid.211011.2
grid.424081.b,Affiliated,grid.6553.5
grid.424098.3,Affiliated,grid.7704.4
grid.424111.3,Affiliated,grid.420449.f
grid.424142.5,Parent,grid.4711.3
grid.424182.9,Parent,grid.4464.2
grid.424198.2,Affiliated,grid.9132.9
grid.424247.3,Parent,grid.211011.2
grid.424284.c,Child,grid.414841.c
grid.424324.7,Child,grid.421254.4
grid.424400.6,Parent,grid.418751.e
grid.424428.c,Parent,grid.4561.6
grid.424433.6,Child,grid.451843.f
grid.424443.1,Child,grid.426091.8
grid.424462.2,Parent,grid.25697.3f
grid.424498.7,Affiliated,grid.432839.7
grid.424498.7,Affiliated,grid.420451.6
grid.424500.7,Child,grid.457121.4
grid.424508.f,Parent,grid.450735.0
grid.424537.3,Child,grid.420468.c
grid.424592.c,Affiliated,grid.7737.4
grid.424617.2,Child,grid.460890.3
grid.424617.2,Child,grid.460906.d
grid.424617.2,Child,grid.460909.2
grid.424617.2,Child,grid.460914.e
grid.424617.2,Child,grid.460912.8
grid.424617.2,Child,grid.460917.d
grid.424617.2,Child,grid.460919.3
grid.424617.2,Child,grid.460922.b
grid.424617.2,Child,grid.460935.d
grid.424617.2,Child,grid.460942.d
grid.424617.2,Child,grid.416040.7
grid.424617.2,Child,grid.460949.6
grid.424617.2,Child,grid.460958.6
grid.424617.2,Child,grid.460967.a
grid.424617.2,Child,grid.460983.0
grid.424642.2,Parent,grid.4561.6
grid.424644.4,Parent,grid.4561.6
grid.424650.1,Affiliated,grid.7149.b
grid.424653.2,Affiliated,grid.419508.1
grid.424664.6,Affiliated,grid.7737.4
grid.424666.4,Parent,grid.436884.5
grid.424691.c,Child,grid.79139.35
grid.424727.0,Parent,grid.410344.6
grid.424831.8,Parent,grid.418094.0
grid.424848.6,Parent,grid.5018.c
grid.424856.9,Parent,grid.418751.e
grid.424859.6,Parent,grid.410344.6
grid.424874.9,Parent,grid.413453.4
grid.424881.3,Parent,grid.418095.1
grid.424884.6,Parent,grid.419303.c
grid.424885.7,Parent,grid.413453.4
grid.424886.4,Parent,grid.5018.c
grid.424888.a,Parent,grid.436368.c
grid.424890.3,Parent,grid.4561.6
grid.424905.e,Parent,grid.413454.3
grid.424906.d,Parent,grid.419303.c
grid.424910.a,Parent,grid.418751.e
grid.424920.9,Parent,grid.418751.e
grid.424923.a,Parent,grid.418095.1
grid.424926.f,Affiliated,grid.7445.2
grid.424926.f,Affiliated,grid.18886.3f
grid.424926.f,Parent,grid.5072.0
grid.424928.1,Parent,grid.413454.3
grid.424930.8,Parent,grid.4886.2
grid.424931.9,Parent,grid.418095.1
grid.424936.e,Parent,grid.9227.e
grid.424939.1,Parent,grid.419303.c
grid.424945.a,Parent,grid.5018.c
grid.424949.6,Parent,grid.5018.c
grid.424950.e,Parent,grid.413454.3
grid.424954.a,Parent,grid.419303.c
grid.424960.d,Parent,grid.419303.c
grid.424964.9,Parent,grid.4886.2
grid.424967.a,Parent,grid.418095.1
grid.424969.4,Child,grid.43914.3b
grid.424969.4,Child,grid.438715.c
grid.424970.c,Child,grid.425192.9
grid.424971.d,Parent,grid.5018.c
grid.424972.e,Child,grid.450313.0
grid.424975.9,Parent,grid.9227.e
grid.424976.a,Parent,grid.4886.2
grid.424979.5,Parent,grid.413454.3
grid.424981.2,Parent,grid.413454.3
grid.424988.b,Parent,grid.410344.6
grid.424990.2,Parent,grid.418095.1
grid.424993.1,Parent,grid.419303.c
grid.424996.4,Parent,grid.419303.c
grid.424999.b,Parent,grid.418095.1
grid.425003.0,Parent,grid.410344.6
grid.425005.6,Parent,grid.418751.e
grid.425008.b,Child,grid.457513.1
grid.425008.b,Child,grid.459041.d
grid.425008.b,Child,grid.436930.b
grid.425008.b,Child,grid.436929.3
grid.425010.2,Parent,grid.413454.3
grid.425011.3,Parent,grid.410344.6
grid.425014.6,Parent,grid.418095.1
grid.425015.7,Parent,grid.410344.6
grid.425018.a,Parent,grid.410344.6
grid.425025.4,Parent,grid.410344.6
grid.425026.7,Parent,grid.413454.3
grid.425037.7,Parent,grid.4886.2
grid.425038.8,Parent,grid.410344.6
grid.425041.6,Parent,grid.413454.3
grid.425050.6,Parent,grid.410344.6
grid.425051.7,Parent,grid.4886.2
grid.425053.5,Parent,grid.413453.4
grid.425054.2,Parent,grid.413454.3
grid.425060.5,Parent,grid.410344.6
grid.425063.6,Parent,grid.410344.6
grid.425073.7,Parent,grid.418095.1
grid.425078.c,Parent,grid.413454.3
grid.425081.a,Parent,grid.4886.2
grid.425082.9,Parent,grid.418751.e
grid.425084.f,Parent,grid.413453.4
grid.425086.d,Parent,grid.413454.3
grid.425087.c,Parent,grid.418095.1
grid.425092.8,Parent,grid.9227.e
grid.425093.9,Parent,grid.5018.c
grid.425103.1,Parent,grid.418751.e
grid.425107.5,Parent,grid.436219.b
grid.425110.3,Parent,grid.418095.1
grid.425114.7,Parent,grid.418095.1
grid.425116.5,Parent,grid.415738.c
grid.425122.2,Parent,grid.413454.3
grid.425123.3,Parent,grid.418095.1
grid.425125.5,Parent,grid.410344.6
grid.425127.7,Parent,grid.5018.c
grid.425128.8,Parent,grid.418095.1
grid.425129.9,Parent,grid.410344.6
grid.425138.9,Parent,grid.419303.c
grid.425156.1,Parent,grid.4886.2
grid.425162.6,Parent,grid.419693.0
grid.425178.d,Parent,grid.4711.3
grid.425192.9,Parent,grid.424970.c
grid.425200.1,Parent,grid.413453.4
grid.425202.3,Parent,grid.413453.4
grid.425208.9,Parent,grid.4886.2
grid.425210.0,Parent,grid.420341.0
grid.425213.3,Affiliated,grid.239826.4
grid.425213.3,Affiliated,grid.13097.3c
grid.425213.3,Parent,grid.420545.2
grid.425213.3,Parent,grid.429705.d
grid.425214.4,Child,grid.280871.4
grid.425214.4,Child,grid.59734.3c
grid.425214.4,Child,grid.416167.3
grid.425217.7,Parent,grid.4711.3
grid.425246.3,Parent,grid.4886.2
grid.425266.1,Parent,grid.433561.6
grid.425290.8,Parent,grid.413454.3
grid.425294.c,Parent,grid.410300.6
grid.425301.1,Parent,grid.413454.3
grid.425308.8,Parent,grid.413454.3
grid.425358.d,Parent,grid.425707.3
grid.425374.3,Parent,grid.425778.b
grid.425378.f,Parent,grid.5326.2
grid.425386.e,Parent,grid.5326.2
grid.425401.6,Child,grid.447847.c
grid.425415.3,Parent,grid.5018.c
grid.425416.0,Parent,grid.5018.c
grid.425432.6,Parent,grid.450777.6
grid.425443.0,Parent,grid.418751.e
grid.425453.1,Parent,grid.433524.7
grid.425464.5,Parent,grid.435402.4
grid.425464.5,Parent,grid.425467.6
grid.425467.6,Child,grid.426852.f
grid.425467.6,Child,grid.425464.5
grid.425472.2,Parent,grid.410344.6
grid.425481.e,Parent,grid.420385.8
grid.425493.d,Parent,grid.418095.1
grid.425512.5,Parent,grid.5018.c
grid.425537.2,Child,grid.419250.b
grid.425537.2,Child,grid.452926.e
grid.425541.3,Parent,grid.418751.e
grid.425550.3,Parent,grid.454810.c
grid.425552.1,Child,grid.435860.c
grid.425564.4,Child,grid.425925.d
grid.425564.4,Child,grid.450277.3
grid.425578.9,Parent,grid.5018.c
grid.425618.c,Parent,grid.4886.2
grid.425649.8,Affiliated,grid.433806.a
grid.425653.3,Parent,grid.425736.1
grid.425665.6,Child,grid.415176.0
grid.425670.2,Parent,grid.414603.4
grid.425679.b,Parent,grid.7737.4
grid.425696.a,Parent,grid.420488.2
grid.425700.4,Parent,grid.413454.3
grid.425705.1,Parent,grid.454810.c
grid.425707.3,Parent,grid.454810.c
grid.425707.3,Child,grid.433268.8
grid.425707.3,Child,grid.30434.30
grid.425707.3,Child,grid.425358.d
grid.425711.4,Child,grid.454808.5
grid.425715.0,Child,grid.437426.0
grid.425715.0,Child,grid.5531.2
grid.425715.0,Child,grid.8653.8
grid.425718.d,Child,grid.450123.1
grid.425727.1,Affiliated,grid.420100.7
grid.425728.e,Parent,grid.454784.e
grid.425728.e,Child,grid.13750.30
grid.425728.e,Child,grid.432932.d
grid.425732.5,Parent,grid.454784.e
grid.425732.5,Child,grid.419774.8
grid.425735.2,Parent,grid.454784.e
grid.425736.1,Child,grid.425653.3
grid.425746.6,Parent,grid.454864.f
grid.425747.7,Child,grid.443890.2
grid.425749.9,Parent,grid.454810.c
grid.425757.6,Parent,grid.436368.c
grid.425759.8,Parent,grid.4886.2
grid.425778.b,Parent,grid.454810.c
grid.425778.b,Child,grid.425374.3
grid.425779.a,Parent,grid.454810.c
grid.425779.a,Child,grid.459349.6
grid.425793.e,Child,grid.437559.9
grid.425806.d,Parent,grid.4886.2
grid.425823.a,Child,grid.55047.33
grid.425852.c,Child,grid.16330.37
grid.425872.e,Child,grid.458171.e
grid.425872.e,Child,grid.458636.a
grid.425910.b,Parent,grid.454735.4
grid.425911.a,Parent,grid.454735.4
grid.425921.9,Child,grid.458806.7
grid.425921.9,Child,grid.461584.a
grid.425921.9,Child,grid.437918.0
grid.425925.d,Parent,grid.425564.4
grid.425926.e,Parent,grid.5368.8
grid.425926.e,Parent,grid.450983.3
grid.425931.8,Parent,grid.4886.2
grid.425940.e,Parent,grid.413454.3
grid.425949.7,Parent,grid.5018.c
grid.426015.4,Parent,grid.423616.4
grid.426016.7,Parent,grid.423616.4
grid.426017.6,Parent,grid.423616.4
grid.426018.9,Parent,grid.423616.4
grid.426024.6,Parent,grid.423616.4
grid.426047.3,Child,grid.411839.6
grid.426047.3,Child,grid.411096.b
grid.426047.3,Child,grid.459600.e
grid.426047.3,Child,grid.413507.4
grid.426049.d,Child,grid.414269.c
grid.426058.d,Child,grid.419637.e
grid.426088.0,Affiliated,grid.1121.3
grid.426091.8,Parent,grid.424443.1
grid.426108.9,Affiliated,grid.15822.3c
grid.426108.9,Affiliated,grid.83440.3b
grid.426108.9,Parent,grid.437485.9
grid.426168.f,Parent,grid.4886.2
grid.426236.7,Child,grid.461575.4
grid.426236.7,Child,grid.438991.e
grid.426292.9,Parent,grid.4886.2
grid.426295.e,Parent,grid.4886.2
grid.426424.2,Parent,grid.4299.6
grid.426425.3,Parent,grid.410344.6
grid.426428.e,Parent,grid.4886.2
grid.426458.9,Parent,grid.418751.e
grid.426467.5,Affiliated,grid.7445.2
grid.426486.a,Parent,grid.454322.6
grid.426516.2,Child,grid.457437.6
grid.426516.2,Child,grid.458801.0
grid.426516.2,Child,grid.458715.a
grid.426536.0,Parent,grid.4886.2
grid.426541.0,Affiliated,grid.5342.0
grid.426541.0,Affiliated,grid.5596.f
grid.426543.2,Parent,grid.4886.2
grid.426545.4,Parent,grid.410300.6
grid.426549.8,Parent,grid.410300.6
grid.426559.9,Child,grid.454934.b
grid.426580.d,Parent,grid.419207.9
grid.426587.a,Parent,grid.418095.1
grid.426597.b,Affiliated,grid.58337.3a
grid.426597.b,Affiliated,grid.6441.7
grid.426602.4,Parent,grid.419303.c
grid.426610.7,Parent,grid.419303.c
grid.426612.5,Child,grid.410552.7
grid.426697.8,Parent,grid.4561.6
grid.426756.4,Affiliated,grid.446541.6
grid.426852.f,Parent,grid.435402.4
grid.426852.f,Parent,grid.425467.6
grid.426875.a,Parent,grid.427509.d
grid.427152.7,Parent,grid.414080.9
grid.427350.7,Parent,grid.238252.c
grid.427431.7,Child,grid.252227.2
grid.427431.7,Child,grid.264784.b
grid.427431.7,Child,grid.416992.1
grid.427431.7,Child,grid.412425.4
grid.427509.d,Child,grid.448497.2
grid.427509.d,Child,grid.426875.a
grid.427509.d,Child,grid.448376.a
grid.427509.d,Child,grid.448432.d
grid.427515.0,Child,grid.461448.b
grid.427526.0,Parent,grid.423902.e
grid.427546.6,Parent,grid.430652.6
grid.427550.1,Parent,grid.411016.3
grid.427592.f,Parent,grid.416738.f
grid.427621.4,Child,grid.461423.6
grid.427669.8,Child,grid.239494.1
grid.427669.8,Child,grid.415907.e
grid.427691.f,Affiliated,grid.414306.4
grid.427691.f,Affiliated,grid.413495.e
grid.427691.f,Affiliated,grid.413223.5
grid.427695.b,Parent,grid.416088.3
grid.427729.d,Child,grid.461375.2
grid.427729.d,Child,grid.454488.1
grid.427729.d,Child,grid.443901.b
grid.427729.d,Child,grid.419067.d
grid.427729.d,Child,grid.461540.2
grid.427729.d,Child,grid.461543.1
grid.427729.d,Child,grid.416946.8
grid.427788.6,Affiliated,grid.411370.0
grid.427848.5,Parent,grid.453002.0
grid.427850.c,Affiliated,grid.21729.3f
grid.427850.c,Child,grid.414265.0
grid.427850.c,Child,grid.281236.c
grid.427854.8,Parent,grid.415286.c
grid.427877.9,Parent,grid.239186.7
grid.427890.0,Child,grid.461508.e
grid.427894.4,Parent,grid.421173.2
grid.427918.1,Affiliated,grid.261277.7
grid.427918.1,Parent,grid.414312.1
grid.427953.e,Parent,grid.416818.2
grid.428062.a,Child,grid.439369.2
grid.428090.7,Parent,grid.4372.2
grid.428093.4,Affiliated,grid.170205.1
grid.428125.8,Affiliated,grid.170205.1
grid.428158.2,Affiliated,grid.189967.8
grid.428158.2,Child,grid.414408.d
grid.428158.2,Child,grid.415396.c
grid.428209.5,Child,grid.415391.b
grid.428235.a,Parent,grid.239186.7
grid.428269.3,Child,grid.461529.d
grid.428313.f,Child,grid.414560.2
grid.428322.d,Child,grid.461458.a
grid.428392.6,Affiliated,grid.41156.37
grid.428400.a,Affiliated,grid.166341.7
grid.428401.b,Parent,grid.413038.d
grid.428408.2,Parent,grid.1016.6
grid.428448.6,Parent,grid.4711.3
grid.428469.5,Parent,grid.4711.3
grid.428476.b,Parent,grid.5326.2
grid.428478.5,Parent,grid.5326.2
grid.428479.4,Parent,grid.5326.2
grid.428480.2,Parent,grid.5326.2
grid.428485.7,Parent,grid.5326.2
grid.428490.3,Parent,grid.5326.2
grid.428495.6,Parent,grid.5326.2
grid.428502.9,Parent,grid.5326.2
grid.428504.f,Parent,grid.5326.2
grid.428531.9,Parent,grid.4444.0
grid.428533.b,Parent,grid.453105.6
grid.428537.f,Affiliated,grid.59062.38
grid.428590.2,Parent,grid.4561.6
grid.428608.0,Affiliated,grid.255951.f
grid.428611.8,Affiliated,grid.255951.f
grid.428611.8,Affiliated,grid.59062.38
grid.428629.3,Child,grid.461284.d
grid.428629.3,Child,grid.412942.8
grid.428685.5,Child,grid.414192.b
grid.428711.9,Child,grid.443920.8
grid.428711.9,Child,grid.428715.d
grid.428711.9,Child,grid.452772.1
grid.428715.d,Parent,grid.428711.9
grid.428748.5,Child,grid.460772.0
grid.428748.5,Child,grid.460645.5
grid.428752.e,Affiliated,grid.59062.38
grid.428821.5,Affiliated,grid.11875.3a
grid.428829.d,Child,grid.459783.4
grid.428829.d,Child,grid.414987.7
grid.428829.d,Child,grid.461519.e
grid.428829.d,Child,grid.416374.3
grid.428847.5,Parent,grid.273206.2
grid.428847.5,Parent,grid.416494.a
grid.428896.9,Affiliated,grid.184764.8
grid.428926.3,Parent,grid.9227.e
grid.428945.6,Parent,grid.4711.3
grid.428958.a,Parent,grid.456999.e
grid.428966.7,Parent,grid.5326.2
grid.428969.8,Parent,grid.418751.e
grid.428970.0,Parent,grid.418094.0
grid.428973.3,Parent,grid.4711.3
grid.428992.c,Child,grid.461565.5
grid.428999.7,Child,grid.8970.6
grid.429007.8,Parent,grid.9227.e
grid.429021.c,Parent,grid.4711.3
grid.429036.a,Parent,grid.4711.3
grid.429044.f,Child,grid.415166.1
grid.429047.c,Parent,grid.5326.2
grid.429051.b,Parent,grid.413453.4
grid.429087.0,Parent,grid.24433.32
grid.429096.0,Parent,grid.34477.33
grid.429098.e,Affiliated,grid.1005.4
grid.429099.f,Child,grid.414223.2
grid.429126.a,Parent,grid.9227.e
grid.429129.5,Parent,grid.4886.2
grid.429131.c,Parent,grid.5326.2
grid.429135.8,Parent,grid.5326.2
grid.429137.a,Parent,grid.410300.6
grid.429141.b,Parent,grid.5326.2
grid.429144.e,Child,grid.461545.7
grid.429151.a,Parent,grid.416738.f
grid.429158.3,Affiliated,grid.414704.2
grid.429158.3,Affiliated,grid.415282.8
grid.429158.3,Affiliated,grid.416077.3
grid.429180.6,Parent,grid.418751.e
grid.429187.1,Parent,grid.5018.c
grid.429192.5,Parent,grid.456999.e
grid.429194.3,Parent,grid.456999.e
grid.429206.b,Parent,grid.456999.e
grid.429211.d,Parent,grid.9227.e
grid.429218.4,Parent,grid.419616.d
grid.429222.d,Affiliated,grid.263761.7
grid.429235.b,Parent,grid.5326.2
grid.429238.6,Parent,grid.418094.0
grid.429249.0,Parent,grid.5326.2
grid.429250.8,Parent,grid.410344.6
grid.429254.c,Parent,grid.5326.2
grid.429266.d,Child,grid.415682.c
grid.429274.e,Affiliated,grid.260023.5
grid.429299.d,Affiliated,grid.1008.9
grid.429299.d,Child,grid.416153.4
grid.429310.d,Parent,grid.411569.e
grid.429311.c,Child,grid.415304.7
grid.429311.c,Child,grid.415317.5
grid.429318.5,Parent,grid.416759.8
grid.429324.a,Affiliated,grid.410445.0
grid.429340.8,Affiliated,grid.411775.1
grid.429344.c,Parent,grid.423902.e
grid.429369.3,Child,grid.414376.3
grid.429369.3,Child,grid.415360.5
grid.429380.4,Affiliated,grid.461414.2
grid.429380.4,Child,grid.240160.1
grid.429382.6,Affiliated,grid.415072.5
grid.429382.6,Affiliated,grid.415089.1
grid.429392.7,Child,grid.461412.4
grid.429452.c,Parent,grid.7429.8
grid.429485.6,Affiliated,grid.116068.8
grid.429485.6,Affiliated,grid.59025.3b
grid.429485.6,Affiliated,grid.4280.e
grid.429488.b,Parent,grid.239186.7
grid.429508.2,Parent,grid.4372.2
grid.429509.3,Parent,grid.4372.2
grid.429510.b,Parent,grid.4372.2
grid.429536.f,Parent,grid.457374.6
grid.429556.9,Parent,grid.238252.c
grid.429569.5,Parent,grid.418094.0
grid.429574.9,Parent,grid.5326.2
grid.429581.3,Child,grid.415936.c
grid.429583.1,Parent,grid.414038.a
grid.429651.d,Parent,grid.94365.3d
grid.429651.d,Parent,grid.27235.31
grid.429652.e,Affiliated,grid.17635.36
grid.429666.9,Parent,grid.239186.7
grid.429684.5,Parent,grid.239186.7
grid.429684.5,Child,grid.413737.5
grid.429696.6,Affiliated,grid.266815.e
grid.429699.9,Parent,grid.5326.2
grid.429705.d,Child,grid.239826.4
grid.429705.d,Child,grid.46699.34
grid.429705.d,Child,grid.425213.3
grid.429734.f,Parent,grid.239186.7
grid.429734.f,Child,grid.410372.3
grid.429750.d,Affiliated,grid.410445.0
grid.429793.2,Affiliated,grid.410427.4
grid.429819.f,Affiliated,grid.454651.7
grid.429819.f,Affiliated,grid.430864.d
grid.429835.1,Parent,grid.410711.2
grid.429879.9,Affiliated,grid.19006.3e
grid.429879.9,Parent,grid.280635.a
grid.429889.6,Child,grid.416507.1
grid.429896.8,Parent,grid.429897.9
grid.429897.9,Child,grid.429896.8
grid.429897.9,Child,grid.429900.6
grid.429900.6,Parent,grid.429897.9
grid.429924.0,Parent,grid.419303.c
grid.429995.a,Affiliated,grid.10698.36
grid.429997.8,Affiliated,grid.281162.e
grid.429997.8,Affiliated,grid.414745.7
grid.429997.8,Affiliated,grid.415122.1
grid.429997.8,Affiliated,grid.239475.e
grid.429997.8,Affiliated,grid.413474.1
grid.429997.8,Affiliated,grid.415195.d
grid.429997.8,Affiliated,grid.413190.e
grid.429997.8,Affiliated,grid.420474.1
grid.429997.8,Affiliated,grid.415731.5
grid.429997.8,Affiliated,grid.419182.7
grid.429997.8,Affiliated,grid.415894.5
grid.429997.8,Affiliated,grid.240160.1
grid.429997.8,Affiliated,grid.415467.5
grid.429997.8,Affiliated,grid.416054.2
grid.429997.8,Affiliated,grid.416176.3
grid.429997.8,Affiliated,grid.416488.7
grid.429997.8,Affiliated,grid.454662.7
grid.429997.8,Affiliated,grid.430496.c
grid.429997.8,Affiliated,grid.240845.f
grid.429997.8,Affiliated,grid.438848.b
grid.429997.8,Affiliated,grid.67033.31
grid.429997.8,Affiliated,grid.410370.1
grid.429997.8,Affiliated,grid.430959.2
grid.430002.5,Affiliated,grid.27755.32
grid.430003.4,Parent,grid.416698.4
grid.430016.0,Affiliated,grid.413279.a
grid.430016.0,Child,grid.415981.0
grid.430043.0,Child,grid.257324.5
grid.430043.0,Child,grid.259411.a
grid.430045.6,Child,grid.461429.c
grid.430072.2,Child,grid.461425.0
grid.430072.2,Child,grid.461432.6
grid.430072.2,Child,grid.461436.2
grid.430072.2,Child,grid.461441.2
grid.430075.5,Parent,grid.212340.6
grid.430146.4,Affiliated,grid.35403.31
grid.430146.4,Child,grid.461381.9
grid.430146.4,Child,grid.415888.8
grid.430179.8,Affiliated,grid.253615.6
grid.430181.f,Parent,grid.29857.31
grid.430182.c,Parent,grid.29857.31
grid.430197.8,Child,grid.414905.d
grid.430219.d,Parent,grid.4886.2
grid.430225.2,Parent,grid.415931.b
grid.430276.4,Parent,grid.185448.4
grid.430305.1,Child,grid.413578.c
grid.430311.4,Parent,grid.418751.e
grid.430321.7,Affiliated,grid.15276.37
grid.430321.7,Parent,grid.413116.0
grid.430322.4,Child,grid.416044.3
grid.430324.2,Parent,grid.413116.0
grid.430328.e,Parent,grid.454872.8
grid.430342.2,Child,grid.439421.9
grid.430342.2,Child,grid.416098.2
grid.430355.4,Parent,grid.1214.6
grid.430387.b,Affiliated,grid.239835.6
grid.430387.b,Affiliated,grid.414997.6
grid.430387.b,Affiliated,grid.415688.6
grid.430387.b,Affiliated,grid.412225.2
grid.430387.b,Affiliated,grid.416350.5
grid.430387.b,Affiliated,grid.461466.7
grid.430387.b,Affiliated,grid.422069.b
grid.430395.8,Affiliated,grid.419588.9
grid.430397.a,Parent,grid.413971.9
grid.430417.5,Child,grid.414009.8
grid.430425.4,Child,grid.461526.2
grid.430425.4,Child,grid.416572.3
grid.430440.7,Parent,grid.413480.a
grid.430495.f,Affiliated,grid.261331.4
grid.430496.c,Affiliated,grid.429997.8
grid.430503.1,Affiliated,grid.413085.b
grid.430503.1,Parent,grid.266185.e
grid.430506.4,Child,grid.454385.b
grid.430506.4,Child,grid.415216.5
grid.430506.4,Child,grid.416220.3
grid.430506.4,Child,grid.461841.e
grid.430506.4,Child,grid.123047.3
grid.430516.5,Affiliated,grid.223827.e
grid.430518.b,Parent,grid.24433.32
grid.430529.9,Affiliated,grid.461241.4
grid.430529.9,Parent,grid.461576.7
grid.430538.9,Affiliated,grid.17088.36
grid.430538.9,Parent,grid.416230.2
grid.430578.d,Affiliated,grid.253615.6
grid.430578.d,Affiliated,grid.265436.0
grid.430617.7,Parent,grid.239186.7
grid.430652.6,Child,grid.427546.6
grid.430729.b,Child,grid.413589.2
grid.430729.b,Child,grid.439718.0
grid.430729.b,Child,grid.433790.a
grid.430729.b,Child,grid.417238.b
grid.430747.3,Parent,grid.439526.f
grid.430771.6,Parent,grid.416759.8
grid.430773.4,Child,grid.260917.b
grid.430779.e,Affiliated,grid.67105.35
grid.430779.e,Child,grid.411931.f
grid.430800.f,Parent,grid.416258.c
grid.430852.8,Parent,grid.411030.7
grid.430863.a,Child,grid.461507.1
grid.430864.d,Affiliated,grid.429819.f
grid.430864.d,Affiliated,grid.461464.5
grid.430864.d,Parent,grid.411030.7
grid.430890.6,Parent,grid.412689.0
grid.430904.a,Affiliated,grid.268187.2
grid.430959.2,Affiliated,grid.429997.8
grid.430980.6,Parent,grid.413933.f
grid.430980.6,Parent,grid.239186.7
grid.430993.4,Child,grid.417143.4
grid.431008.e,Affiliated,grid.417301.0
grid.431008.e,Affiliated,grid.410445.0
grid.431008.e,Parent,grid.239186.7
grid.431022.6,Affiliated,grid.166341.7
grid.431048.a,Affiliated,grid.13402.34
grid.431063.3,Affiliated,grid.7737.4
grid.431081.f,Affiliated,grid.59062.38
grid.431091.e,Parent,grid.413325.2
grid.431093.c,Affiliated,grid.457570.4
grid.431093.c,Child,grid.248698.9
grid.431093.c,Child,grid.457768.f
grid.431093.c,Child,grid.457785.c
grid.431093.c,Child,grid.457799.1
grid.431093.c,Child,grid.457810.f
grid.431093.c,Child,grid.457836.b
grid.431093.c,Child,grid.457875.c
grid.431093.c,Child,grid.457916.8
grid.431093.c,Child,grid.457953.9
grid.431093.c,Child,grid.457966.f
grid.431093.c,Child,grid.457962.b
grid.431093.c,Child,grid.457948.3
grid.431093.c,Child,grid.457946.d
grid.431093.c,Child,grid.457896.1
grid.431093.c,Child,grid.422442.6
grid.431093.c,Child,grid.457758.c
grid.431093.c,Child,grid.457907.8
grid.431093.c,Child,grid.457898.f
grid.431093.c,Child,grid.457972.a
grid.431093.c,Child,grid.438085.2
grid.431095.a,Parent,grid.413325.2
grid.431143.0,Parent,grid.414102.2
grid.431155.7,Parent,grid.450426.1
grid.431245.5,Parent,grid.237081.f
grid.431260.2,Child,grid.457408.a
grid.431264.6,Child,grid.417744.5
